STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG
1/2/2018,21:22:00,2018,January,Tuesday,Based on C/W on Scene,APP,POM,63,LT,63,Y,I,P,PSB,1,PETIT LARCENY,5,Y,,Y,N,,N,,Y,,,,Y,N,1001218,166805,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM,23,MALE,BLACK,5.1,220,HEA,BRO,BLK,,63,B,,1860 FLATBUSH AVENUE,,FLATBUSH AVENUE,N,,,,N
1/2/2018,21:22:00,2018,January,Tuesday,Based on C/W on Scene,APP,POM,63,LT,63,Y,I,P,PSB,1,PETIT LARCENY,5,Y,,Y,N,,N,,Y,,,,Y,N,1001218,166805,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM,36,MALE,BLACK,5.8,160,THN,BRO,BLK,,63,B,,1860 FLATBUSH AVENUE,,FLATBUSH AVENUE,N,,,,N
1/2/2018,14:45:00,2018,January,Tuesday,Based on Radio Run,APP,POM,69,SGT,69,Y,O,P,PSB,1,PETIT LARCENY,10,Y,,N,N,,N,,Y,,,,N,N,1013883,170421,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,17,MALE,BLACK,6.5,175,THN,BRO,BLK,,69,B,,EAST 95 STREET && AVENUE N,,EAST 95 STREET,N,,,,N
1/2/2018,23:15:00,2018,January,Tuesday,Based on Self Initiated,APP,POM,802,SGT,802,Y,I,H,Housing,1,CRIMINAL POSSESSION OF MARIHUANA,2,Y,,N,N,,N,,N,,S,V,N,N,1010786,180918,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,DE,CALM,25,MALE,BLACK,,190,THN,BRO,BLK,BLACK HOODIE,73,C,,360 LIVONIA AVENUE,,LIVONIA AVENUE,N,,,,N
1/2/2018,21:17:00,2018,January,Tuesday,Based on C/W on Scene,APP,POM,77,SGT,77,Y,I,P,PSB,1,ROBBERY,1,Y,,N,N,,N,,N,,S,V,N,N,1003421,183872,,PBBN,BROOKLYN,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,DE,CALM,16,MALE,BLACK,5.7,160,THN,BRO,BRO,,77,D,,216 UTICA AVENUE,,UTICA AVENUE,N,,,,N
1/2/2018,16:00:00,2018,January,Tuesday,Based on C/W on Scene,APP,POM,79,SGT,79,Y,O,P,PSB,1,PETIT LARCENY,5,Y,,N,N,,N,,Y,,,,N,Y,997466,192219,,PBBN,BROOKLYN,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,DE,CALM AND QUIZZICAL,62,,BLACK,5.8,147,MED,BRO,BLK,,79,C,,NOSTRAND AVENUE && VERNON AVENUE,,NOSTRAND AVENUE,N,,,,N
1/2/2018,8:30:00,2018,January,Tuesday,Based on C/W on Scene,APP,DTS,103,SGT,103,Y,O,,,1,THEFT OF SERVICES,15,Y,,N,N,,Y,"TRANSIT RULES/REG., NYC",Y,,,,Y,N,1037506,195011,,PBQS,QUEENS,,,Y,,,Y,,,,,,,,,,,Y,,,,,,,,DE,AGGRESSIVE,22,MALE,BLACK,6.1,150,THN,BRO,BLK,,103,A,,SUTPHIN BOULEVARD && JAMAICA AVENUE,,SUTPHIN BOULEVARD,N,,,,N
1/2/2018,19:22:00,2018,January,Tuesday,Based on Radio Run,APP,POM,106,SGT,106,Y,O,P,PSB,1,BURGLARY,27,Y,,Y,N,,N,,Y,,,,Y,N,1038994,183615,,PBQS,QUEENS,,Y,,,,,Y,,Y,,,,,,,,Y,Y,,,,,Y,,DE,NERVOUS,37,MALE,ASIAN / PACIFIC ISLANDER,5.7,150,MED,BRO,BLK,"BLUE SWEATER, BLUE KNIT HAT, BLACK BOOTS, GRAY JEANS, BLACK BEARD",106,D,,135 PLACE && 131 AVENUE,,135 PLACE,N,,,,N
1/2/2018,19:22:00,2018,January,Tuesday,Based on Radio Run,APP,POM,106,SGT,106,Y,,P,PSB,1,BURGLARY,27,Y,,Y,N,,N,,Y,,,,Y,N,1038994,183615,,PBQS,QUEENS,,,,,,,Y,,Y,,,,,,,,Y,Y,,,,,Y,,DE,NERVOUS,55,MALE,ASIAN / PACIFIC ISLANDER,5.11,180,MED,BRO,BLK,"RED TURBAN, GREEN JACKET, BLACK BOOTS, BLUE JEANS, BLACK BEARD",106,D,,135 PLACE && 131 AVENUE,,135 PLACE,N,,,,N
1/2/2018,18:48:00,2018,January,Tuesday,Based on Self Initiated,APP,POM,809,SGT,809,Y,,H,Housing,1,CRIMINAL TRESPASS,3,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,Y,1002551,220933,,PBQN,QUEENS,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,DE,COOPRATIVE/ NORMAL,16,MALE,BLACK,6.1,150,THN,BRO,BLK,NONE,114,D,,3-04 ASTORIA BOULEVARD,,ASTORIA BOULEVARD,N,,,,N
1/2/2018,18:45:00,2018,January,Tuesday,Based on Self Initiated,APP,POM,809,SGT,809,Y,I,H,Housing,1,CRIMINAL TRESPASS,3,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,Y,1002551,220933,,PBQN,QUEENS,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,DE,COOPRATIVE,19,MALE,WHITE HISPANIC,5.9,150,MED,BRO,BLK,NONE,114,D,,3-04 ASTORIA BOULEVARD,,ASTORIA BOULEVARD,Y,,,,N
1/2/2018,15:50:00,2018,January,Tuesday,Based on Radio Run,APP,POM,446,SSA,446,Y,O,P,PSB,1,CPW,5,Y,,Y,N,,N,,Y,,,,Y,N,940032,149463,,PBSI,STATEN ISLAND,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,30,MALE,WHITE,6.8,180,MED,ZZZ,BRO,"BLACK WINTER COAT, AND HAT",121,H,,FOREST HILL ROAD && RUMSON ROAD,,FOREST HILL ROAD,N,,,,N
1/2/2018,12:34:00,2018,January,Tuesday,Based on Radio Run,APP,POM,446,SGT,446,Y,O,P,PSB,1,BURGLARY,37,Y,,N,Y,BURGLARY,N,,Y,,,,Y,N,931731,154142,,PBSI,STATEN ISLAND,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM. QUIET.,18,MALE,WHITE HISPANIC,5.1,120,THN,BRO,BRO,,121,H,,WILD AVENUE && ROSWELL AVENUE,,WILD AVENUE,N,,,,N
1/2/2018,15:50:00,2018,January,Tuesday,Based on Radio Run,APP,POM,446,SSA,446,Y,O,P,PSB,1,CPW,5,Y,,Y,N,,N,,Y,,,,Y,N,940032,149463,,PBSI,STATEN ISLAND,,,,,,,Y,,,,,Y,,,,,,Y,,,,,,,DE,CALM,35,MALE,WHITE,6.4,190,MED,ZZZ,BRO,BLACK JACKET AND BLACK HAT,121,H,,FOREST HILL ROAD && RUMSON ROAD,,FOREST HILL ROAD,N,,,,N
1/2/2018,9:15:00,2018,January,Tuesday,Based on Radio Run,APP,POF,48,SGT,48,Y,I,P,PSB,1,OTHER,8,Y,,N,N,,N,,Y,,,,Y,N,1013751,247662,,PBBX,BRONX,,,,,,,Y,,,,,Y,Y,,,Y,,Y,,,,,,,DE,CALM,24,FEMALE,BLACK HISPANIC,5.3,120,THN,BLK,BLD,,48,C,,EAST TREMONT AVENUE && ARTHUR AVENUE,,EAST TREMONT AVENUE,N,,,,N
1/2/2018,5:01:00,2018,January,Tuesday,Based on Radio Run,APP,POM,67,SGT,67,Y,O,P,PSB,1,RECKLESS ENDANGERMENT,2,Y,,N,N,,N,,Y,,,,Y,N,1004200,176181,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,NERVOUS,18,MALE,BLACK,5.7,200,MED,BRO,BLK,"BLACK JACKET, BLACK PANTS",67,E,,5202 SNYDER AVENUE,,SNYDER AVENUE,N,,,,N
1/3/2018,0:05:00,2018,January,Wednesday,Based on C/W on Scene,APP,POM,14,SGT,14,Y,O,,,2,PETIT LARCENY,10,Y,,N,N,,N,,Y,,,,N,N,986291,215593,,PBMS,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,COMPLIANT,27,MALE,BLACK HISPANIC,5.1,180,MED,BLK,BRO,,14,H,,WEST 42 STREET && 9 AVENUE,,WEST 42 STREET,N,,,,N
1/3/2018,14:03:00,2018,January,Wednesday,Based on Self Initiated,APP,POM,806,LT,806,Y,I,H,Housing,1,CRIMINAL TRESPASS,2,Y,,N,Y,CRIMINAL TRESPASS,N,,Y,,,,N,Y,997151,237058,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,Y,,,Y,,,,,Y,,,DE,NERVOUS,24,MALE,BLACK,5.9,175,MED,BRO,BLK,N//A,26,C,,1470 AMSTERDAM AVENUE,,AMSTERDAM AVENUE,Y,,,,N
1/3/2018,19:50:00,2018,January,Wednesday,Based on Self Initiated,APP,POF,807,SGT,807,Y,I,H,Housing,10,CRIMINAL TRESPASS,10,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,Y,1007305,234705,,PBBX,BRONX,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,DE,CALM,16,FEMALE,BLACK,5.1,210,HEA,BRO,BLK,,40,A,,515 EAST 143 STREET,,EAST 143 STREET,N,,,,N
1/3/2018,19:50:00,2018,January,Wednesday,Based on Self Initiated,APP,POF,807,SGT,807,Y,I,H,Housing,10,CRIMINAL TRESPASS,10,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,Y,1007044,234182,,PBBX,BRONX,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,DE,CALM,17,MALE,BLACK,5.11,190,THN,BRO,BLK,,40,A,,515 EAST 141 STREET,,EAST 141 STREET,N,,,,N
1/3/2018,15:17:00,2018,January,Wednesday,Based on Radio Run,APP,POF,41,SGT,41,Y,O,P,PSB,1,ROBBERY,5,Y,,N,Y,ROBBERY,N,,N,,S,V,Y,Y,1014868,238745,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,,,DE,NERVOUS,18,MALE,BLACK HISPANIC,5.6,150,THN,BRO,BLK,,41,D,,941 FAILE STREET,,FAILE STREET,N,,Y,,Y
1/3/2018,19:45:00,2018,January,Wednesday,Based on Radio Run,APP,POF,42,SGT,42,Y,O,P,PSB,1,GRAND LARCENY,5,Y,,N,N,,N,,N,,,V,N,N,1015308,244373,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,,MALE,BLACK,6.1,230,MED,BRO,BLK,,42,B,,EAST 174 STREET && SOUTHERN BOULEVARD,,EAST 174 STREET,N,,,,N
1/3/2018,15:00:00,2018,January,Wednesday,Based on Radio Run,APP,POM,807,SGT,807,Y,I,H,Housing,1,CPW,4,Y,,N,Y,CPW,N,,N,,S,V,Y,N,1010832,239885,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,"NERVOUS , SWEATY",21,MALE,BLACK,5.9,250,HEA,BRO,BLK,"BLACK SWEATSHIRT, BLACK PANTS",42,D,6A,735 EAST 165 STREET,,EAST 165 STREET,N,Y,,Y,Y
1/3/2018,15:05:00,2018,January,Wednesday,Based on Self Initiated,APP,POM,44,SSA,44,Y,O,P,PSB,1,CPW,2,Y,,N,Y,CPW,N,,Y,,,,Y,N,1007758,246176,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,IRATE,42,MALE,WHITE HISPANIC,6.1,233,HEA,BRO,BLK,TATTOO ON LEFT HAND,44,E,,1505 TOWNSEND AVENUE,,TOWNSEND AVENUE,N,,Y,,Y
1/3/2018,19:41:00,2018,January,Wednesday,Based on Radio Run,APP,POM,44,SGT,44,Y,I,P,PSB,1,CPW,15,Y,,Y,N,,N,,N,,S,V,Y,N,1005581,241386,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,UNDERSTANDING,22,MALE,BLACK,5.1,185,MED,BLK,BLK,,44,C,4PN,975 WALTON AVENUE,,WALTON AVENUE,N,,,,N
1/3/2018,13:50:00,2018,January,Wednesday,Based on Radio Run,APP,POM,46,SGT,46,Y,I,P,PSB,1,CPW,1,Y,,N,N,,N,,Y,,,,Y,N,1009924,250343,,PBBX,BRONX,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,DE,"NERVOUS, AGGRESSIVE.",32,MALE,BLACK,5.7,230,HEA,BRO,BLK,,46,C,,1 EAST BURNSIDE AVENUE,,EAST BURNSIDE AVENUE,N,,,,N
1/3/2018,2:50:00,2018,January,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,Y,,P,PSB,2,CPW,3,Y,,N,N,,N,,N,,S,,Y,N,1009273,250431,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,AGGRESIVE,,MALE,WHITE HISPANIC,5.6,165,MED,ZZZ,XXX,UNK,46,D,,50 WEST BURNSIDE AVENUE,,WEST BURNSIDE AVENUE,N,,,,N
1/3/2018,13:00:00,2018,January,Wednesday,Based on Radio Run,APP,POM,801,SGT,801,Y,O,H,Housing,3,ASSAULT,5,Y,,N,Y,OTHER,N,,Y,,,,N,N,984663,150540,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,UPSET,23,MALE,BLACK,6.2,170,MED,BRO,BLK,,60,D,,3194 BAY VIEW AVENUE,,BAY VIEW AVENUE,N,,,,N
1/3/2018,23:00:00,2018,January,Wednesday,Based on Self Initiated,APP,POM,425,LT,425,Y,O,,,3,ROBBERY,3,Y,,N,N,,N,,N,,,V,Y,N,1005984,174247,,PBBS,BROOKLYN,,,,,,,Y,,,,Y,,,,,,,,,,,,,,DE,CALM,18,MALE,BLACK,5.8,140,THN,BRO,BLK,,67,E,,5802 CLARENDON ROAD,,CLARENDON ROAD,N,,,,N
1/3/2018,22:10:00,2018,January,Wednesday,Based on Radio Run,APP,POM,72,SGT,72,Y,,P,PSB,1,ROBBERY,5,Y,,N,N,,N,,Y,,,,Y,N,980657,170874,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,CALM,21,,ASIAN / PACIFIC ISLANDER,5.8,160,THN,BRO,BLK,,72,D,,62 STREET && 7 AVENUE,,62 STREET,N,,,,N
1/3/2018,13:10:00,2018,January,Wednesday,Based on Self Initiated,APP,POF,94,SGT,94,Y,I,H,Housing,10,CRIMINAL TRESPASS,1,Y,,Y,Y,CRIMINAL TRESPASS,N,,N,I,S,,N,N,1001678,201044,,PBBN,BROOKLYN,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,,,FEMALE,WHITE HISPANIC,5.4,120,THN,BRO,BRO,,94,B,,417 MORGAN AVENUE,,MORGAN AVENUE,Y,,,,N
1/3/2018,13:10:00,2018,January,Wednesday,Based on Self Initiated,APP,POF,94,SGT,94,Y,I,H,Housing,10,CRIMINAL TRESPASS,1,Y,,Y,Y,CRIMINAL TRESPASS,N,,N,I,S,,N,N,1001678,201044,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,18,FEMALE,WHITE HISPANIC,5.4,140,HEA,BRO,BRO,,94,B,,417 MORGAN AVENUE,,MORGAN AVENUE,Y,,,,N
1/3/2018,1:17:00,2018,January,Wednesday,Based on Radio Run,APP,POM,102,LT,102,Y,,,,1,ROBBERY,10,Y,,N,N,,N,,Y,,,,Y,N,1032342,188316,,PBQS,QUEENS,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CRYING,30,MALE,WHITE,5.3,170,HEA,BRO,BLK,,106,C,,107 AVENUE && 115 STREET,,107 AVENUE,N,,,,N
1/3/2018,17:05:00,2018,January,Wednesday,Based on Radio Run,APP,POM,111,LT,111,Y,I,P,PSB,1,PETIT LARCENY,30,Y,,N,N,,N,,Y,,,,Y,Y,1057847,220671,,PBQN,QUEENS,,,Y,,,,Y,,,,,,,,,,Y,,,,,,Y,,DE,CASUAL,24,MALE,ASIAN / PACIFIC ISLANDER,5.8,160,MED,BRO,BLK,PUFFY JACKET,111,G,,255-10 NORTHERN BOULEVARD,,NORTHERN BOULEVARD,N,,,,N
1/4/2018,9:05:00,2018,January,Thursday,Based on Self Initiated,APP,POM,863,SGT,863,Y,S,T,Transit,5,CPW,13,Y,,N,Y,CPW,N,,N,,S,V,Y,Y,990886,213048,,PBMS,MANHATTAN,,,Y,,,,Y,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,DE,COOPERATIVE WITH VERBAL INSTRUCTIONS,37,MALE,WHITE,6.1,220,MED,BRO,BRO,,17,D,,EAST 42 STREET && LEXINGTON AVENUE,,EAST 42 STREET,N,,Y,,Y
1/4/2018,21:30:00,2018,January,Thursday,Based on Radio Run,APP,POM,32,SGT,32,Y,O,P,PSB,1,PETIT LARCENY,5,Y,,Y,N,,N,,Y,,,,N,N,1001112,238628,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,APP NORMAL,16,MALE,BLACK,5.7,150,THN,BRO,BLK,,32,D,,7 AVENUE && WEST 145 STREET,,7 AVENUE,N,,,,N
1/4/2018,21:30:00,2018,January,Thursday,Based on Radio Run,APP,POM,32,SGT,32,Y,O,P,PSB,1,PETIT LARCENY,5,Y,,Y,N,,N,,Y,,,,N,N,1001112,238628,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,APP NORMAL,15,FEMALE,BLACK,5.5,120,THN,BRO,BLK,,32,D,,7 AVENUE && WEST 145 STREET,,7 AVENUE,N,,,,N
1/4/2018,21:13:00,2018,January,Thursday,Based on Self Initiated,APP,POM,40,SGT,40,Y,O,P,PSB,5,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,2,Y,,N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,,Y,,,,N,Y,1010830,235739,,PBBX,BRONX,,,,,,,Y,,,,,,,Y,,,,,,Y,,,Y,,DE,CALM AND CORDIAL,57,MALE,BLACK,6.1,170,THN,BRO,BLK,,40,D,,601 PROSPECT AVENUE,,PROSPECT AVENUE,Y,,,,N
1/4/2018,1:46:00,2018,January,Thursday,Based on Self Initiated,APP,POM,42,SGT,42,Y,I,H,Housing,1,CRIMINAL TRESPASS,10,Y,,N,N,,N,,N,,S,,Y,Y,1010889,239867,,PBBX,BRONX,,,,,,,Y,,,,Y,,,,,,Y,,,Y,,,,,DE,CALM,32,MALE,BLACK,5.9,160,THN,BRO,BRO,FRECKLES,42,D,,745 EAST 165 STREET,,EAST 165 STREET,N,,,Y,Y
1/4/2018,13:46:00,2018,January,Thursday,Based on Radio Run,APP,POF,46,SGT,46,Y,O,P,PSB,5,CPW,10,Y,,N,N,,N,,Y,,,,Y,Y,1010617,251542,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,DE,VERBALLY AGGRESSIVE,59,MALE,WHITE HISPANIC,5.5,150,MED,BRO,GRY,UNKNOWN,46,D,,JEROME AVENUE && WEST 182 STREET,,JEROME AVENUE,Y,,,,N
1/4/2018,13:20:00,2018,January,Thursday,Based on C/W on Scene,APP,POM,802,SGT,802,Y,,P,PSB,1,OTHER,15,Y,,N,N,,N,,Y,,,,Y,N,1010558,180878,,PBBN,BROOKLYN,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,,DE,"CALM, UPSET",28,MALE,WHITE HISPANIC,,190,MED,BRO,BLK,UNK,73,C,,STONE AVENUE && LIVONIA AVENUE,,STONE AVENUE,N,,,,N
1/4/2018,23:10:00,2018,January,Thursday,Based on Radio Run,APP,POM,75,SGT,75,N,,P,PSB,2,ASSAULT,5,Y,,N,N,,N,,Y,,,,N,N,1016736,179674,,PBBN,BROOKLYN,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,UPSET,46,MALE,BLACK,5.7,180,MED,ZZZ,BLK,UNK,75,D,,STANLEY AVENUE && SCHENCK AVENUE,,STANLEY AVENUE,N,,,,N
1/4/2018,0:35:00,2018,January,Thursday,Based on Radio Run,APP,POM,78,SGT,78,Y,,P,PSB,2,BURGLARY,10,Y,,N,N,,N,,Y,,,,Y,N,992975,186490,,PBBS,BROOKLYN,,,Y,,,,,,Y,,,,Y,,,,,Y,,,,,,,DE,"COMPLIANT, THANKFUL",57,MALE,BLACK,5.9,170,MED,BRO,BLK,,78,C,,SAINT MARKS AVENUE && VANDERBILT AVENUE,,SAINT MARKS AVENUE,N,,,,N
1/4/2018,23:26:00,2018,January,Thursday,Based on Radio Run,APP,POM,94,LT,94,Y,I,,,1,BURGLARY,20,Y,,N,N,,N,,Y,,,,Y,Y,996495,200379,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,,,,,,Y,,,,,Y,,DE,INTOX,39,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,,94,A,3L,213 NORTH 7 STREET,,NORTH 7 STREET,N,,,,N
1/4/2018,1:22:00,2018,January,Thursday,Based on Radio Run,APP,POM,100,SGT,100,Y,,P,PSB,1,GRAND LARCENY AUTO,14,Y,,Y,Y,PETIT LARCENY,N,,Y,,,,Y,Y,1035329,152802,,PBQS,QUEENS,,,,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,,,13,MALE,WHITE HISPANIC,5.5,130,MED,BLK,BLK,,100,A,,BEACH 67 STREET && SURF AVENUE,,BEACH 67 STREET,N,,,,N
1/4/2018,1:22:00,2018,January,Thursday,Based on Radio Run,APP,POM,100,SGT,100,Y,,P,PSB,1,GRAND LARCENY AUTO,14,Y,,Y,Y,PETIT LARCENY,N,,Y,,,,Y,Y,1035329,152802,,PBQS,QUEENS,,,Y,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,DE,CALM AND COMPLIANT,21,MALE,BLACK,5.9,155,THN,BLK,BLK,,100,A,,BEACH 67 STREET && SURF AVENUE,,BEACH 67 STREET,N,,,,N
1/4/2018,19:00:00,2018,January,Thursday,Based on Radio Run,APP,POM,115,LT,115,Y,O,P,PSB,0,BURGLARY,20,Y,,N,N,,N,,Y,,,,N,N,1018957,212274,,PBQN,QUEENS,,,,,,,Y,,,,,,,,,,,Y,,,,,,,DE,CALM AND HELPFUL,40,MALE,WHITE HISPANIC,5.6,175,MED,BRO,BLK,,115,D,,37-67 92 STREET,,92 STREET,N,,,,N
1/4/2018,21:14:00,2018,January,Thursday,Based on Radio Run,APP,POM,121,SGT,121,Y,,,,5,ROBBERY,10,Y,,Y,Y,ROBBERY,N,,Y,,,,Y,Y,947893,171480,,PBSI,STATEN ISLAND,,,,,,,Y,,Y,,,,Y,,,,,Y,,Y,,Y,,,DE,NERVOUS,23,MALE,BLACK,5.7,160,THN,BLK,BLK,,121,C,,HEBERTON AVENUE && BENNETT STREET,,HEBERTON AVENUE,N,,,,N
1/4/2018,21:14:00,2018,January,Thursday,Based on Radio Run,APP,POM,121,SGT,121,Y,,,,5,ROBBERY,10,Y,,Y,Y,ROBBERY,N,,Y,,,,Y,Y,947893,171480,,PBSI,STATEN ISLAND,,,,,,,Y,,Y,,,,Y,,,,,Y,,Y,,Y,,,DE,CALM,22,MALE,BLACK,6.1,170,THN,BLK,BLK,,121,C,,HEBERTON AVENUE && BENNETT STREET,,HEBERTON AVENUE,Y,,,,N
1/5/2018,19:15:00,2018,January,Friday,Based on Radio Run,APP,POF,18,SGT,18,Y,I,,,1,GRAND LARCENY,10,Y,,N,N,,N,,Y,,,,N,N,989781,217263,,PBMS,MANHATTAN,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,DE,RESTLESS/ CONFUSED,29,MALE,BLACK,5.5,150,MED,BRO,BLK,,18,E,2501,151 WEST 54 STREET,,WEST 54 STREET,N,,,,N
1/5/2018,0:56:00,2018,January,Friday,Based on Radio Run,APP,POM,19,SGT,19,Y,,P,PSB,1,PETIT LARCENY,2,Y,,N,Y,PETIT LARCENY,N,,Y,,,,N,N,997355,220665,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,41,FEMALE,WHITE HISPANIC,5.3,140,THN,BLU,BLK,,19,I,,1 AVENUE && EAST 79 STREET,,1 AVENUE,N,,,,N
